J1144,CWE190_Integer_Overflow__byte_console_readLine_add_01_bad,CWE-190,True,Integer Overflow
J1145,CWE190_Integer_Overflow__byte_console_readLine_add_01_good,CWE-190,False,Integer Overflow
J1146,CWE190_Integer_Overflow__byte_console_readLine_multiply_01_bad,CWE-190,True,Integer Overflow
J1147,CWE190_Integer_Overflow__byte_console_readLine_multiply_01_good,CWE-190,False,Integer Overflow
J1148,CWE190_Integer_Overflow__byte_console_readLine_square_01_bad,CWE-190,True,Integer Overflow
J1149,CWE190_Integer_Overflow__byte_console_readLine_square_01_good,CWE-190,False,Integer Overflow
J1150,CWE190_Integer_Overflow__byte_max_add_01_bad,CWE-190,True,Integer Overflow
J1151,CWE190_Integer_Overflow__byte_max_add_01_good,CWE-190,False,Integer Overflow
J1152,CWE190_Integer_Overflow__byte_max_multiply_01_bad,CWE-190,True,Integer Overflow
J1153,CWE190_Integer_Overflow__byte_max_multiply_01_good,CWE-190,False,Integer Overflow
J1154,CWE190_Integer_Overflow__byte_max_square_01_bad,CWE-190,True,Integer Overflow
J1155,CWE190_Integer_Overflow__byte_max_square_01_good,CWE-190,False,Integer Overflow
J1156,CWE190_Integer_Overflow__byte_rand_add_01_bad,CWE-190,True,Integer Overflow
J1157,CWE190_Integer_Overflow__byte_rand_add_01_good,CWE-190,False,Integer Overflow
J1158,CWE190_Integer_Overflow__byte_rand_multiply_01_bad,CWE-190,True,Integer Overflow
J1159,CWE190_Integer_Overflow__byte_rand_multiply_01_good,CWE-190,False,Integer Overflow
J1160,CWE190_Integer_Overflow__byte_rand_square_01_bad,CWE-190,True,Integer Overflow
J1161,CWE190_Integer_Overflow__byte_rand_square_01_good,CWE-190,False,Integer Overflow
J1162,CWE190_Integer_Overflow__int_connect_tcp_add_01_bad,CWE-190,True,Integer Overflow
J1163,CWE190_Integer_Overflow__int_connect_tcp_add_01_good,CWE-190,False,Integer Overflow
J1164,CWE190_Integer_Overflow__int_connect_tcp_multiply_01_bad,CWE-190,True,Integer Overflow
J1165,CWE190_Integer_Overflow__int_connect_tcp_multiply_01_good,CWE-190,False,Integer Overflow
J1166,CWE190_Integer_Overflow__int_connect_tcp_square_01_bad,CWE-190,True,Integer Overflow
J1167,CWE190_Integer_Overflow__int_connect_tcp_square_01_good,CWE-190,False,Integer Overflow
J1168,CWE190_Integer_Overflow__int_console_readLine_add_01_bad,CWE-190,True,Integer Overflow
J1169,CWE190_Integer_Overflow__int_console_readLine_add_01_good,CWE-190,False,Integer Overflow
J1170,CWE190_Integer_Overflow__int_console_readLine_multiply_01_bad,CWE-190,True,Integer Overflow
J1171,CWE190_Integer_Overflow__int_console_readLine_multiply_01_good,CWE-190,False,Integer Overflow
J1172,CWE190_Integer_Overflow__int_console_readLine_square_01_bad,CWE-190,True,Integer Overflow
J1173,CWE190_Integer_Overflow__int_console_readLine_square_01_good,CWE-190,False,Integer Overflow
J1174,CWE190_Integer_Overflow__int_database_add_01_bad,CWE-190,True,Integer Overflow
J1175,CWE190_Integer_Overflow__int_database_add_01_good,CWE-190,False,Integer Overflow
J1176,CWE190_Integer_Overflow__int_database_multiply_01_bad,CWE-190,True,Integer Overflow
J1177,CWE190_Integer_Overflow__int_database_multiply_01_good,CWE-190,False,Integer Overflow
J1178,CWE190_Integer_Overflow__int_database_square_01_bad,CWE-190,True,Integer Overflow
J1179,CWE190_Integer_Overflow__int_database_square_01_good,CWE-190,False,Integer Overflow
J1180,CWE190_Integer_Overflow__int_Environment_add_01_bad,CWE-190,True,Integer Overflow
J1181,CWE190_Integer_Overflow__int_Environment_add_01_good,CWE-190,False,Integer Overflow
J1182,CWE190_Integer_Overflow__int_Environment_multiply_01_bad,CWE-190,True,Integer Overflow
J1183,CWE190_Integer_Overflow__int_Environment_multiply_01_good,CWE-190,False,Integer Overflow
J1184,CWE190_Integer_Overflow__int_Environment_square_01_bad,CWE-190,True,Integer Overflow
J1185,CWE190_Integer_Overflow__int_Environment_square_01_good,CWE-190,False,Integer Overflow
J1186,CWE190_Integer_Overflow__int_File_add_01_bad,CWE-190,True,Integer Overflow
J1187,CWE190_Integer_Overflow__int_File_add_01_good,CWE-190,False,Integer Overflow
J1188,CWE190_Integer_Overflow__int_File_multiply_01_bad,CWE-190,True,Integer Overflow
J1189,CWE190_Integer_Overflow__int_File_multiply_01_good,CWE-190,False,Integer Overflow
J1190,CWE190_Integer_Overflow__int_File_square_01_bad,CWE-190,True,Integer Overflow
J1191,CWE190_Integer_Overflow__int_File_square_01_good,CWE-190,False,Integer Overflow
J1192,CWE190_Integer_Overflow__int_getCookies_Servlet_add_01_bad,CWE-190,True,Integer Overflow
J1193,CWE190_Integer_Overflow__int_getCookies_Servlet_add_01_good,CWE-190,False,Integer Overflow
J1194,CWE190_Integer_Overflow__int_getCookies_Servlet_multiply_01_bad,CWE-190,True,Integer Overflow
J1195,CWE190_Integer_Overflow__int_getCookies_Servlet_multiply_01_good,CWE-190,False,Integer Overflow
J1196,CWE190_Integer_Overflow__int_getCookies_Servlet_square_01_bad,CWE-190,True,Integer Overflow
J1197,CWE190_Integer_Overflow__int_getCookies_Servlet_square_01_good,CWE-190,False,Integer Overflow
J1198,CWE190_Integer_Overflow__int_getParameter_Servlet_add_01_bad,CWE-190,True,Integer Overflow
J1199,CWE190_Integer_Overflow__int_getParameter_Servlet_add_01_good,CWE-190,False,Integer Overflow
J1200,CWE190_Integer_Overflow__int_getParameter_Servlet_multiply_01_bad,CWE-190,True,Integer Overflow
J1201,CWE190_Integer_Overflow__int_getParameter_Servlet_multiply_01_good,CWE-190,False,Integer Overflow
J1202,CWE190_Integer_Overflow__int_getParameter_Servlet_square_01_bad,CWE-190,True,Integer Overflow
J1203,CWE190_Integer_Overflow__int_getParameter_Servlet_square_01_good,CWE-190,False,Integer Overflow
J1204,CWE190_Integer_Overflow__int_getQueryString_Servlet_add_01_bad,CWE-190,True,Integer Overflow
J1205,CWE190_Integer_Overflow__int_getQueryString_Servlet_add_01_good,CWE-190,False,Integer Overflow
J1206,CWE190_Integer_Overflow__int_getQueryString_Servlet_multiply_01_bad,CWE-190,True,Integer Overflow
J1207,CWE190_Integer_Overflow__int_getQueryString_Servlet_multiply_01_good,CWE-190,False,Integer Overflow
J1208,CWE190_Integer_Overflow__int_getQueryString_Servlet_square_01_bad,CWE-190,True,Integer Overflow
J1209,CWE190_Integer_Overflow__int_getQueryString_Servlet_square_01_good,CWE-190,False,Integer Overflow
J1210,CWE190_Integer_Overflow__int_listen_tcp_add_01_bad,CWE-190,True,Integer Overflow
J1211,CWE190_Integer_Overflow__int_listen_tcp_add_01_good,CWE-190,False,Integer Overflow
J1212,CWE190_Integer_Overflow__int_listen_tcp_multiply_01_bad,CWE-190,True,Integer Overflow
J1213,CWE190_Integer_Overflow__int_listen_tcp_multiply_01_good,CWE-190,False,Integer Overflow
J1214,CWE190_Integer_Overflow__int_listen_tcp_square_01_bad,CWE-190,True,Integer Overflow
J1215,CWE190_Integer_Overflow__int_listen_tcp_square_01_good,CWE-190,False,Integer Overflow
J1216,CWE190_Integer_Overflow__int_max_add_01_bad,CWE-190,True,Integer Overflow
J1217,CWE190_Integer_Overflow__int_max_add_01_good,CWE-190,False,Integer Overflow
J1218,CWE190_Integer_Overflow__int_max_multiply_01_bad,CWE-190,True,Integer Overflow
J1219,CWE190_Integer_Overflow__int_max_multiply_01_good,CWE-190,False,Integer Overflow
J1220,CWE190_Integer_Overflow__int_max_square_01_bad,CWE-190,True,Integer Overflow
J1221,CWE190_Integer_Overflow__int_max_square_01_good,CWE-190,False,Integer Overflow
J1222,CWE190_Integer_Overflow__int_PropertiesFile_add_01_bad,CWE-190,True,Integer Overflow
J1223,CWE190_Integer_Overflow__int_PropertiesFile_add_01_good,CWE-190,False,Integer Overflow
J1224,CWE190_Integer_Overflow__int_PropertiesFile_multiply_01_bad,CWE-190,True,Integer Overflow
J1225,CWE190_Integer_Overflow__int_PropertiesFile_multiply_01_good,CWE-190,False,Integer Overflow
J1226,CWE190_Integer_Overflow__int_PropertiesFile_square_01_bad,CWE-190,True,Integer Overflow
J1227,CWE190_Integer_Overflow__int_PropertiesFile_square_01_good,CWE-190,False,Integer Overflow
J1228,CWE190_Integer_Overflow__int_Property_add_01_bad,CWE-190,True,Integer Overflow
J1229,CWE190_Integer_Overflow__int_Property_add_01_good,CWE-190,False,Integer Overflow
J1230,CWE190_Integer_Overflow__int_Property_multiply_01_bad,CWE-190,True,Integer Overflow
J1231,CWE190_Integer_Overflow__int_Property_multiply_01_good,CWE-190,False,Integer Overflow
J1232,CWE190_Integer_Overflow__int_Property_square_01_bad,CWE-190,True,Integer Overflow
J1233,CWE190_Integer_Overflow__int_Property_square_01_good,CWE-190,False,Integer Overflow
J1234,CWE190_Integer_Overflow__int_random_add_01_bad,CWE-190,True,Integer Overflow
J1235,CWE190_Integer_Overflow__int_random_add_01_good,CWE-190,False,Integer Overflow
J1236,CWE190_Integer_Overflow__int_random_multiply_01_bad,CWE-190,True,Integer Overflow
J1237,CWE190_Integer_Overflow__int_random_multiply_01_good,CWE-190,False,Integer Overflow
J1238,CWE190_Integer_Overflow__int_random_square_01_bad,CWE-190,True,Integer Overflow
J1239,CWE190_Integer_Overflow__int_random_square_01_good,CWE-190,False,Integer Overflow
J1240,CWE190_Integer_Overflow__int_URLConnection_add_01_bad,CWE-190,True,Integer Overflow
J1241,CWE190_Integer_Overflow__int_URLConnection_add_01_good,CWE-190,False,Integer Overflow
J1242,CWE190_Integer_Overflow__int_URLConnection_multiply_01_bad,CWE-190,True,Integer Overflow
J1243,CWE190_Integer_Overflow__int_URLConnection_multiply_01_good,CWE-190,False,Integer Overflow
J1244,CWE190_Integer_Overflow__int_URLConnection_square_01_bad,CWE-190,True,Integer Overflow
J1245,CWE190_Integer_Overflow__int_URLConnection_square_01_good,CWE-190,False,Integer Overflow
J1246,CWE190_Integer_Overflow__long_console_readLine_add_01_bad,CWE-190,True,Integer Overflow
J1247,CWE190_Integer_Overflow__long_console_readLine_add_01_good,CWE-190,False,Integer Overflow
J1248,CWE190_Integer_Overflow__long_console_readLine_multiply_01_bad,CWE-190,True,Integer Overflow
J1249,CWE190_Integer_Overflow__long_console_readLine_multiply_01_good,CWE-190,False,Integer Overflow
J1250,CWE190_Integer_Overflow__long_console_readLine_square_01_bad,CWE-190,True,Integer Overflow
J1251,CWE190_Integer_Overflow__long_console_readLine_square_01_good,CWE-190,False,Integer Overflow
J1252,CWE190_Integer_Overflow__long_max_add_01_bad,CWE-190,True,Integer Overflow
J1253,CWE190_Integer_Overflow__long_max_add_01_good,CWE-190,False,Integer Overflow
J1254,CWE190_Integer_Overflow__long_max_multiply_01_bad,CWE-190,True,Integer Overflow
J1255,CWE190_Integer_Overflow__long_max_multiply_01_good,CWE-190,False,Integer Overflow
J1256,CWE190_Integer_Overflow__long_max_square_01_bad,CWE-190,True,Integer Overflow
J1257,CWE190_Integer_Overflow__long_max_square_01_good,CWE-190,False,Integer Overflow
J1258,CWE190_Integer_Overflow__long_rand_add_01_bad,CWE-190,True,Integer Overflow
J1259,CWE190_Integer_Overflow__long_rand_add_01_good,CWE-190,False,Integer Overflow
J1260,CWE190_Integer_Overflow__long_rand_multiply_01_bad,CWE-190,True,Integer Overflow
J1261,CWE190_Integer_Overflow__long_rand_multiply_01_good,CWE-190,False,Integer Overflow
J1262,CWE190_Integer_Overflow__long_rand_square_01_bad,CWE-190,True,Integer Overflow
J1263,CWE190_Integer_Overflow__long_rand_square_01_good,CWE-190,False,Integer Overflow
J1264,CWE190_Integer_Overflow__short_console_readLine_add_01_bad,CWE-190,True,Integer Overflow
J1265,CWE190_Integer_Overflow__short_console_readLine_add_01_good,CWE-190,False,Integer Overflow
J1266,CWE190_Integer_Overflow__short_console_readLine_multiply_01_bad,CWE-190,True,Integer Overflow
J1267,CWE190_Integer_Overflow__short_console_readLine_multiply_01_good,CWE-190,False,Integer Overflow
J1268,CWE190_Integer_Overflow__short_console_readLine_square_01_bad,CWE-190,True,Integer Overflow
J1269,CWE190_Integer_Overflow__short_console_readLine_square_01_good,CWE-190,False,Integer Overflow
J1270,CWE190_Integer_Overflow__short_max_add_01_bad,CWE-190,True,Integer Overflow
J1271,CWE190_Integer_Overflow__short_max_add_01_good,CWE-190,False,Integer Overflow
J1272,CWE190_Integer_Overflow__short_max_multiply_01_bad,CWE-190,True,Integer Overflow
J1273,CWE190_Integer_Overflow__short_max_multiply_01_good,CWE-190,False,Integer Overflow
J1274,CWE190_Integer_Overflow__short_max_square_01_bad,CWE-190,True,Integer Overflow
J1275,CWE190_Integer_Overflow__short_max_square_01_good,CWE-190,False,Integer Overflow
J1276,CWE190_Integer_Overflow__short_rand_add_01_bad,CWE-190,True,Integer Overflow
J1277,CWE190_Integer_Overflow__short_rand_add_01_good,CWE-190,False,Integer Overflow
J1278,CWE190_Integer_Overflow__short_rand_multiply_01_bad,CWE-190,True,Integer Overflow
J1279,CWE190_Integer_Overflow__short_rand_multiply_01_good,CWE-190,False,Integer Overflow
J1280,CWE190_Integer_Overflow__short_rand_square_01_bad,CWE-190,True,Integer Overflow
J1281,CWE190_Integer_Overflow__short_rand_square_01_good,CWE-190,False,Integer Overflow
J1282,CWE190_Integer_Overflow__byte_console_readLine_postinc_01_bad,CWE-190,True,Integer Overflow
J1283,CWE190_Integer_Overflow__byte_console_readLine_postinc_01_good,CWE-190,False,Integer Overflow
J1284,CWE190_Integer_Overflow__byte_max_postinc_01_bad,CWE-190,True,Integer Overflow
J1285,CWE190_Integer_Overflow__byte_max_postinc_01_good,CWE-190,False,Integer Overflow
J1286,CWE190_Integer_Overflow__byte_rand_postinc_01_bad,CWE-190,True,Integer Overflow
J1287,CWE190_Integer_Overflow__byte_rand_postinc_01_good,CWE-190,False,Integer Overflow
J1288,CWE190_Integer_Overflow__int_connect_tcp_postinc_01_bad,CWE-190,True,Integer Overflow
J1289,CWE190_Integer_Overflow__int_connect_tcp_postinc_01_good,CWE-190,False,Integer Overflow
J1290,CWE190_Integer_Overflow__int_console_readLine_postinc_01_bad,CWE-190,True,Integer Overflow
J1291,CWE190_Integer_Overflow__int_console_readLine_postinc_01_good,CWE-190,False,Integer Overflow
J1292,CWE190_Integer_Overflow__int_database_postinc_01_bad,CWE-190,True,Integer Overflow
J1293,CWE190_Integer_Overflow__int_database_postinc_01_good,CWE-190,False,Integer Overflow
J1294,CWE190_Integer_Overflow__int_Environment_postinc_01_bad,CWE-190,True,Integer Overflow
J1295,CWE190_Integer_Overflow__int_Environment_postinc_01_good,CWE-190,False,Integer Overflow
J1296,CWE190_Integer_Overflow__int_File_postinc_01_bad,CWE-190,True,Integer Overflow
J1297,CWE190_Integer_Overflow__int_File_postinc_01_good,CWE-190,False,Integer Overflow
J1298,CWE190_Integer_Overflow__int_getCookies_Servlet_postinc_01_bad,CWE-190,True,Integer Overflow
J1299,CWE190_Integer_Overflow__int_getCookies_Servlet_postinc_01_good,CWE-190,False,Integer Overflow
J1300,CWE190_Integer_Overflow__int_getParameter_Servlet_postinc_01_bad,CWE-190,True,Integer Overflow
J1301,CWE190_Integer_Overflow__int_getParameter_Servlet_postinc_01_good,CWE-190,False,Integer Overflow
J1302,CWE190_Integer_Overflow__int_getQueryString_Servlet_postinc_01_bad,CWE-190,True,Integer Overflow
J1303,CWE190_Integer_Overflow__int_getQueryString_Servlet_postinc_01_good,CWE-190,False,Integer Overflow
J1304,CWE190_Integer_Overflow__int_listen_tcp_postinc_01_bad,CWE-190,True,Integer Overflow
J1305,CWE190_Integer_Overflow__int_listen_tcp_postinc_01_good,CWE-190,False,Integer Overflow
J1306,CWE190_Integer_Overflow__int_max_postinc_01_bad,CWE-190,True,Integer Overflow
J1307,CWE190_Integer_Overflow__int_max_postinc_01_good,CWE-190,False,Integer Overflow
J1308,CWE190_Integer_Overflow__int_PropertiesFile_postinc_01_bad,CWE-190,True,Integer Overflow
J1309,CWE190_Integer_Overflow__int_PropertiesFile_postinc_01_good,CWE-190,False,Integer Overflow
J1310,CWE190_Integer_Overflow__int_Property_postinc_01_bad,CWE-190,True,Integer Overflow
J1311,CWE190_Integer_Overflow__int_Property_postinc_01_good,CWE-190,False,Integer Overflow
J1312,CWE190_Integer_Overflow__int_random_postinc_01_bad,CWE-190,True,Integer Overflow
J1313,CWE190_Integer_Overflow__int_random_postinc_01_good,CWE-190,False,Integer Overflow
J1314,CWE190_Integer_Overflow__int_URLConnection_postinc_01_bad,CWE-190,True,Integer Overflow
J1315,CWE190_Integer_Overflow__int_URLConnection_postinc_01_good,CWE-190,False,Integer Overflow
J1316,CWE190_Integer_Overflow__long_console_readLine_postinc_01_bad,CWE-190,True,Integer Overflow
J1317,CWE190_Integer_Overflow__long_console_readLine_postinc_01_good,CWE-190,False,Integer Overflow
J1318,CWE190_Integer_Overflow__long_max_postinc_01_bad,CWE-190,True,Integer Overflow
J1319,CWE190_Integer_Overflow__long_max_postinc_01_good,CWE-190,False,Integer Overflow
J1320,CWE190_Integer_Overflow__long_rand_postinc_01_bad,CWE-190,True,Integer Overflow
J1321,CWE190_Integer_Overflow__long_rand_postinc_01_good,CWE-190,False,Integer Overflow
J1322,CWE190_Integer_Overflow__short_console_readLine_postinc_01_bad,CWE-190,True,Integer Overflow
J1323,CWE190_Integer_Overflow__short_console_readLine_postinc_01_good,CWE-190,False,Integer Overflow
J1324,CWE190_Integer_Overflow__short_max_postinc_01_bad,CWE-190,True,Integer Overflow
J1325,CWE190_Integer_Overflow__short_max_postinc_01_good,CWE-190,False,Integer Overflow
J1326,CWE190_Integer_Overflow__short_rand_postinc_01_bad,CWE-190,True,Integer Overflow
J1327,CWE190_Integer_Overflow__short_rand_postinc_01_good,CWE-190,False,Integer Overflow
J1328,CWE190_Integer_Overflow__byte_console_readLine_preinc_01_bad,CWE-190,True,Integer Overflow
J1329,CWE190_Integer_Overflow__byte_console_readLine_preinc_01_good,CWE-190,False,Integer Overflow
J1330,CWE190_Integer_Overflow__byte_max_preinc_01_bad,CWE-190,True,Integer Overflow
J1331,CWE190_Integer_Overflow__byte_max_preinc_01_good,CWE-190,False,Integer Overflow
J1332,CWE190_Integer_Overflow__byte_rand_preinc_01_bad,CWE-190,True,Integer Overflow
J1333,CWE190_Integer_Overflow__byte_rand_preinc_01_good,CWE-190,False,Integer Overflow
J1334,CWE190_Integer_Overflow__int_connect_tcp_preinc_01_bad,CWE-190,True,Integer Overflow
J1335,CWE190_Integer_Overflow__int_connect_tcp_preinc_01_good,CWE-190,False,Integer Overflow
